Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Robledo de Chavela;28016-28006;2017;10;19;Madrid;34.5 (17:20);19.9 (08:00);27.2;29 (11:50);18 (06:10);0;0;0;0;0
Valdemorillo;28015;2017;10;19;Madrid;34.5 (17:20);19.9 (08:00);27.2;29 (11:50);18 (06:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;10;20;Madrid;27.4 (16:30);15.0 (08:00);21.2;24 (14:40);17 (23:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;10;20;Madrid;37.5 (18:30);20.0 (07:40);28.8;25 (12:00);13 (10:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;10;20;Madrid;33.8 (16:40);9.3 (07:30);21.5;20 (17:30);10 (17:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;10;20;Madrid;33.9 (17:40);11.3 (06:30);22.6;27 (00:10);13 (18:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;10;20;Madrid;29.9 (17:20);13.5 (04:20);21.7;21 (18:30);8 (18:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;10;20;Madrid;33.0 (17:50);18.4 (07:20);25.7;23 (00:10);10 (00:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;10;20;Madrid;36.3 (18:20);19.6 (08:00);27.9;35 (00:30);18 (00:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;10;20;Madrid;37.5 (19:40);21.4 (07:50);29.4;28 (23:59);15 (00:10);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;10;20;Madrid;33.0 (17:50);19.0 (05:20);26;35 (01:30);23 (01:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;10;20;Madrid;36.7 (17:50);21.4 (08:10);29.1;43 (01:30);24 (01:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;10;20;Madrid;36.7 (18:00);21.1 (08:10);28.9;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;10;20;Madrid;35.7 (16:50);22.0 (08:10);28.9;38 (01:00);18 (00:20);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;10;20;Madrid;35.4 (16:30);19.0 (08:20);27.2;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;10;20;Madrid;30.4 (17:50);15.3 (07:00);22.8;28 (16:50);19 (00:50);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;10;20;Madrid;36.5 (17:40);18.7 (06:50);27.6;26 (23:59);15 (23:59);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;10;20;Madrid;36.8 (18:20);19.8 (06:10);28.3;31 (23:30);14 (12:40);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;10;20;Madrid;34.0 (18:00);18.0 (07:40);26;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;10;20;Madrid;35.0 (18:00);18.3 (07:10);26.6;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;10;20;Madrid;35.3 (17:10);20.1 (06:50);27.7;28 (01:10);16 (01:10);0;0;0;0;0
Valdemorillo;28015;2017;10;20;Madrid;35.3 (17:10);20.1 (06:50);27.7;28 (01:10);16 (01:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;10;21;Madrid;28.9 (15:50);16.9 (06:40);22.9;36 (16:50);22 (05:50);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;10;21;Madrid;37.9 (17:50);20.1 (07:50);29;28 (11:00);16 (10:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;10;21;Madrid;34.3 (16:40);9.1 (07:50);21.7;23 (17:40);11 (17:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;10;21;Madrid;33.7 (18:00);10.5 (07:40);22.1;26 (18:10);11 (14:10);0;0;0;0;0
Somosierra;28020-28021-28024;2017;10;21;Madrid;30.5 (18:00);15.7 (05:50);23.1;29 (17:20);14 (18:40);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;10;21;Madrid;33.8 (18:20);18.2 (06:10);26;27 (02:30);11 (01:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;10;21;Madrid;36.6 (18:10);18.9 (07:20);27.7;30 (18:10);18 (01:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;10;21;Madrid;37.9 (18:00);19.3 (07:40);28.6;26 (00:20);15 (00:20);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;10;21;Madrid;33.0 (17:00);19.2 (07:50);26.1;41 (03:20);26 (02:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;10;21;Madrid;37.1 (18:30);20.5 (08:00);28.8;33 (00:50);18 (00:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;10;21;Madrid;36.6 (18:50);18.0 (07:00);27.3;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;10;21;Madrid;36.4 (16:10);22.8 (07:50);29.6;30 (01:40);14 (01:40);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;10;21;Madrid;35.9 (16:50);19.1 (08:20);27.5;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;10;21;Madrid;29.5 (17:20);17.3 (07:10);23.4;32 (04:00);20 (03:40);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;10;21;Madrid;35.5 (17:20);18.1 (07:40);26.8;28 (00:40);17 (00:40);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;10;21;Madrid;36.4 (17:40);20.5 (08:00);28.5;39 (02:10);18 (03:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;10;21;Madrid;34.1 (18:40);18.5 (07:40);26.3;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;10;21;Madrid;34.9 (18:00);21.2 (07:20);28.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;10;21;Madrid;35.3 (17:50);20.0 (07:10);27.6;30 (02:10);18 (02:10);0;0;0;0;0
Valdemorillo;28015;2017;10;21;Madrid;34.9 (18:00);21.2 (07:20);28.1;0;0;0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;10;22;Madrid;28.4 (14:40);16.4 (04:50);22.4;40 (03:30);27 (03:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;10;22;Madrid;37.7 (17:30);21.9 (07:40);29.8;35 (00:30);23 (02:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;10;22;Madrid;33.6 (15:30);12.3 (07:30);22.9;21 (13:50);9 (15:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;10;22;Madrid;32.7 (14:30);14.8 (07:40);23.8;31 (14:40);14 (14:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;10;22;Madrid;30.1 (17:30);16.7 (05:20);23.4;27 (19:20);12 (16:30);0.5;0;0;0;0.5
Madrid. El Goloso;28029-28036-28046;2017;10;22;Madrid;34.0 (17:50);19.9 (07:30);26.9;28 (17:20);12 (16:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;10;22;Madrid;36.8 (16:50);21.7 (07:20);29.3;42 (17:20);21 (02:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;10;22;Madrid;37.9 (17:20);22.3 (07:40);30.1;33 (02:40);15 (16:50);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;10;22;Madrid;33.3 (16:50);19.9 (07:30);26.6;35 (17:20);18 (17:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;10;22;Madrid;37.4 (17:30);23.6 (08:00);30.5;27 (18:20);13 (18:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;10;22;Madrid;36.5 (18:10);23.0 (08:00);29.8;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;10;22;Madrid;36.6 (16:10);24.1 (08:20);30.3;26 (01:50);12 (05:10);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;10;22;Madrid;36.8 (16:40);22.2 (07:50);29.5;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;10;22;Madrid;30.7 (15:00);17.5 (07:40);24.1;32 (13:20);17 (23:50);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;10;22;Madrid;35.5 (17:30);20.3 (07:40);27.9;28 (16:10);12 (15:40);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;10;22;Madrid;36.5 (16:30);20.6 (07:40);28.6;33 (16:20);13 (18:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;10;22;Madrid;33.9 (16:40);19.6 (07:50);26.8;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;10;22;Madrid;34.7 (16:20);21.8 (07:50);28.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;10;22;Madrid;36.0 (17:00);21.5 (07:30);28.8;28 (15:10);16 (15:40);0;0;0;0;0
Valdemorillo;28015;2017;10;22;Madrid;34.7 (16:20);21.8 (07:50);28.3;0;0;0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;10;23;Madrid;26.4 (14:10);18.1 (03:20);22.3;39 (14:50);21 (17:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;10;23;Madrid;38.1 (17:10);22.1 (07:50);30.1;28 (15:10);14 (09:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;10;23;Madrid;32.9 (14:50);13.2 (08:00);23.1;29 (15:40);10 (15:00);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;10;23;Madrid;32.7 (14:40);14.8 (08:10);23.8;36 (18:10);12 (14:00);0;0;0;0;0
Somosierra;28020-28021-28024;2017;10;23;Madrid;28.9 (13:40);17.3 (07:50);23.1;40 (19:20);18 (19:20);6.9;0;0;5.5;1.4
Madrid. El Goloso;28029-28036-28046;2017;10;23;Madrid;33.6 (16:50);19.7 (06:50);26.6;31 (16:50);11 (14:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;10;23;Madrid;36.6 (16:20);20.3 (08:00);28.4;46 (14:20);22 (15:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;10;23;Madrid;37.6 (16:50);21.0 (07:00);29.3;33 (17:00);18 (16:50);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;10;23;Madrid;32.8 (16:00);21.6 (07:10);27.2;38 (12:30);15 (14:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;10;23;Madrid;37.1 (16:40);20.7 (06:10);28.9;37 (16:20);16 (19:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;10;23;Madrid;36.1 (16:50);19.1 (07:30);27.6;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;10;23;Madrid;36.5 (15:50);23.9 (06:20);30.2;27 (17:10);13 (16:00);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;10;23;Madrid;37.1 (15:40);20.0 (08:20);28.5;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;10;23;Madrid;29.8 (15:20);18.6 (04:20);24.2;28 (14:40);18 (00:40);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;10;23;Madrid;34.6 (15:50);20.4 (07:10);27.5;29 (16:00);13 (15:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;10;23;Madrid;36.2 (16:30);22.2 (06:30);29.2;34 (18:50);14 (18:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;10;23;Madrid;33.4 (15:50);20.9 (07:10);27.2;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;10;23;Madrid;34.6 (16:10);21.2 (08:10);27.9;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;10;23;Madrid;34.9 (16:20);22.0 (07:30);28.5;33 (17:00);19 (17:20);0;0;0;0;0
Valdemorillo;28015;2017;10;23;Madrid;34.6 (16:10);21.2 (08:10);27.9;0;0;0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;10;24;Madrid;24.3 (17:20);16.1 (04:20);20.2;62 (14:50);33 (13:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;10;24;Madrid;37.6 (17:00);20.2 (07:50);28.9;33 (18:40);16 (18:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;10;24;Madrid;31.4 (17:00);10.9 (07:30);21.1;40 (13:10);17 (13:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;10;24;Madrid;31.7 (16:40);12.2 (06:40);22;42 (14:40);21 (17:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;10;24;Madrid;27.4 (17:40);15.0 (08:20);21.2;43 (15:40);19 (16:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;10;24;Madrid;32.8 (17:20);18.8 (07:00);25.8;34 (15:00);12 (15:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;10;24;Madrid;36.0 (17:50);18.8 (07:20);27.4;58 (15:00);29 (16:20);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;10;24;Madrid;37.2 (17:00);17.2 (07:20);27.2;39 (17:30);27 (18:30);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;10;24;Madrid;31.0 (15:40);20.0 (07:50);25.5;42 (16:40);25 (02:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;10;24;Madrid;36.0 (16:20);19.0 (08:00);27.5;39 (16:20);22 (18:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;10;24;Madrid;34.8 (16:50);17.3 (06:40);26;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;10;24;Madrid;35.9 (16:10);22.5 (07:20);29.2;37 (16:30);14 (19:20);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;10;24;Madrid;36.6 (16:00);18.4 (07:50);27.5;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;10;24;Madrid;27.9 (15:00);17.0 (07:10);22.4;42 (12:50);22 (13:00);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;10;24;Madrid;32.9 (16:40);21.4 (05:40);27.2;34 (16:10);19 (03:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;10;24;Madrid;34.3 (16:20);21.7 (08:20);28;51 (15:10);21 (15:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;10;24;Madrid;30.6 (16:40);17.8 (07:30);24.2;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;10;24;Madrid;32.7 (17:50);18.6 (08:00);25.7;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;10;24;Madrid;33.7 (17:20);19.9 (07:30);26.8;50 (13:40);25 (14:10);0;0;0;0;0
Valdemorillo;28015;2017;10;24;Madrid;32.7 (17:50);18.6 (08:00);25.7;0;0;0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;10;25;Madrid;24.3 (16:30);15.0 (07:40);19.6;59 (16:30);31 (18:50);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;10;25;Madrid;36.6 (18:10);18.3 (08:30);27.4;27 (14:10);12 (03:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;10;25;Madrid;31.6 (16:10);8.9 (08:00);20.3;32 (13:40);11 (12:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;10;25;Madrid;31.5 (17:20);10.4 (06:00);20.9;36 (16:30);20 (16:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;10;25;Madrid;27.6 (16:40);15.2 (08:20);21.4;45 (16:50);19 (18:10);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;10;25;Madrid;31.9 (19:00);16.0 (08:00);23.9;30 (14:30);10 (12:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;10;25;Madrid;35.0 (18:10);17.1 (07:10);26.1;58 (16:10);27 (19:20);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;10;25;Madrid;35.9 (18:30);17.0 (07:30);26.5;34 (19:10);24 (19:20);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;10;25;Madrid;30.5 (16:10);17.9 (08:00);24.2;42 (16:20);23 (17:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;10;25;Madrid;35.3 (17:50);16.8 (08:10);26;36 (20:10);16 (19:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;10;25;Madrid;34.3 (17:30);15.2 (07:30);24.7;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;10;25;Madrid;34.4 (15:20);20.1 (07:50);27.3;31 (16:50);15 (19:40);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;10;25;Madrid;34.8 (15:30);16.7 (07:00);25.8;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;10;25;Madrid;27.6 (15:50);16.5 (07:50);22.1;48 (15:20);19 (03:10);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;10;25;Madrid;32.4 (16:00);17.1 (07:30);24.8;29 (13:50);14 (13:50);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;10;25;Madrid;33.7 (15:40);17.2 (08:00);25.5;40 (16:00);19 (16:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;10;25;Madrid;31.3 (18:10);17.7 (08:10);24.5;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;10;25;Madrid;32.4 (16:40);16.7 (07:40);24.6;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;10;25;Madrid;32.7 (18:30);17.4 (08:10);25.1;38 (16:30);20 (17:10);0;0;0;0;0
Valdemorillo;28015;2017;10;25;Madrid;32.4 (16:40);16.7 (07:40);24.6;0;0;0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;10;26;Madrid;21.2 (14:40);15.1 (07:50);18.2;75 (16:40);34 (16:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;10;26;Madrid;33.5 (15:40);19.3 (08:20);26.4;37 (23:10);25 (23:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;10;26;Madrid;27.8 (14:50);8.7 (07:40);18.2;31 (16:10);13 (16:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;10;26;Madrid;28.2 (15:20);10.6 (07:50);19.4;30 (17:00);14 (18:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;10;26;Madrid;25.0 (14:30);15.4 (06:00);20.2;40 (18:20);15 (17:00);0.2;0;0;0;0.2
Madrid. El Goloso;28029-28036-28046;2017;10;26;Madrid;29.2 (16:50);16.7 (07:20);23;21 (15:00);8 (15:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;10;26;Madrid;31.8 (16:00);17.3 (08:00);24.5;45 (16:00);17 (00:20);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;10;26;Madrid;32.5 (16:20);16.3 (07:40);24.4;49 (23:00);27 (23:59);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;10;26;Madrid;26.9 (16:10);19.6 (06:40);23.3;42 (16:10);19 (23:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;10;26;Madrid;31.8 (16:10);16.9 (08:00);24.3;27 (23:59);13 (23:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;10;26;Madrid;30.5 (15:50);14.8 (08:00);22.7;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;10;26;Madrid;31.3 (15:30);21.3 (08:20);26.3;23 (23:59);12 (23:59);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;10;26;Madrid;32.7 (17:00);17.8 (07:50);25.3;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;10;26;Madrid;25.5 (14:20);17.1 (07:40);21.3;50 (16:30);25 (15:10);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;10;26;Madrid;30.9 (13:50);17.7 (06:50);24.3;39 (16:00);16 (15:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;10;26;Madrid;30.4 (13:50);18.3 (07:30);24.3;34 (16:10);18 (16:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;10;26;Madrid;28.8 (13:40);20.0 (06:30);24.4;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;10;26;Madrid;30.0 (13:30);18.3 (08:00);24.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;10;26;Madrid;29.9 (15:20);18.9 (07:40);24.4;37 (18:50);20 (19:00);0;0;0;0;0
Valdemorillo;28015;2017;10;26;Madrid;30.0 (13:30);18.3 (08:00);24.1;0;0;0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;10;27;Madrid;26.7 (16:50);16.1 (01:40);21.4;34 (16:50);17 (13:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;10;27;Madrid;16.6 (00:00);8.4 (19:50);12.5;105 (12:40);44 (12:40);38.6;0.4;0.2;18;20
Rascafría;28034-28035-28040;2017;10;27;Madrid;28.0 (18:50);20.8 (08:10);24.4;41 (02:20);27 (02:10);1.2;0;0.9;0.3;0
Buitrago del Lozoya;28003-28045-28044;2017;10;27;Madrid;24.7 (16:50);7.2 (22:50);16;66 (19:50);23 (19:50);21.2;0;0.2;6.6;14.4
Somosierra;28020-28021-28024;2017;10;27;Madrid;22.5 (18:30);13.0 (23:30);17.8;50 (20:20);15 (17:50);3;0;1.1;1.8;0.1
Madrid. El Goloso;28029-28036-28046;2017;10;27;Madrid;20.1 (02:00);10.2 (20:20);15.2;62 (20:20);24 (17:30);13.4;0;1.1;7.4;4.9
Madrid Aeropuerto;28055-28050-28033;2017;10;27;Madrid;26.3 (18:00);15.9 (02:40);21.1;30 (19:30);17 (19:30);1.6;0;1;0.6;0
Alcala de Henares;28022-28027-28037;2017;10;27;Madrid;28.2 (17:40);19.9 (07:20);24.1;52 (12:50);40 (12:50);0.6;0;0.1;0.5;0
Arganda del Rey;28051-28031-28052;2017;10;27;Madrid;28.6 (00:20);22.6 (08:10);25.6;51 (12:50);31 (00:20);0.2;0;0;0.2;0
Colmenar Viejo;28039-28038-28032;2017;10;27;Madrid;23.3 (18:30);16.4 (13:00);19.8;34 (19:00);23 (18:50);2.4;0;0.6;1.8;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;10;27;Madrid;27.3 (18:10);19.9 (08:10);23.6;51 (12:40);21 (12:40);0.9;0;0.6;0.3;0
Pozuelo de Alarcón;28030-28028-28026;2017;10;27;Madrid;27.7 (18:20);19.0 (12:50);23.4;0;0;2.2;0;1;1.2;0
Madrid. Retiro;28001-28004-28009;2017;10;27;Madrid;27.7 (17:30);20.6 (07:20);24.2;40 (12:40);17 (19:00);0;0;0;0;
Tielmes;28002-28003-28043;2017;10;27;Madrid;27.2 (11:20);22.2 (07:50);24.7;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;10;27;Madrid;19.0 (00:00);10.4 (19:30);14.7;66 (19:20);31 (19:20);26;0;3.2;5.1;17.7
Alpedrete;28019-28014-28012;2017;10;27;Madrid;25.1 (16:20);16.1 (12:30);20.6;40 (19:20);23 (19:20);8.4;0;0.6;7.8;0
Torrelodones;28018-28010-28008;2017;10;27;Madrid;26.5 (18:30);17.4 (12:40);21.9;40 (19:00);23 (19:00);3.6;0;0.7;2.9;0
Rozas de Puerto Real;28017-28007;2017;10;27;Madrid;25.3 (00:00);17.7 (21:40);21.5;0;0;3.4;0;2.2;1.2;0
Robledo de Chavela;28016-28006;2017;10;27;Madrid;25.5 (19:30);18.5 (12:40);22;0;0;4.6;0;1.6;2.6;0.4
Valdemorillo;28015;2017;10;27;Madrid;25.7 (18:10);18.5 (12:20);22.1;31 (19:10);17 (19:10);5.6;0;0.4;5.2;0
Puerto de Navacerrada;28048-28047-28023;2017;10;28;Madrid;12.5 (02:00);8.3 (13:50);10.4;4 (05:50);0 (00:10);70.2;5.2;7.4;56.8;0.8
Aranjuez;28025-28041-28054;2017;10;28;Madrid;25.6 (11:40);17.4 (21:50);21.5;48 (14:20);21 (14:30);4.3;0.9;0;2.2;1.2
Rascafría;28034-28035-28040;2017;10;28;Madrid;15.8 (16:10);8.0 (00:00);11.9;17 (16:30);7 (16:30);40.4;0.2;9.2;29.2;1.8
Buitrago del Lozoya;28003-28045-28044;2017;10;28;Madrid;16.9 (10:30);12.9 (23:59);14.9;45 (11:20);18 (11:20);3.4;0.5;1.5;0.7;0.7
Somosierra;28020-28021-28024;2017;10;28;Madrid;16.9 (02:30);10.6 (11:40);13.8;49 (11:20);17 (05:20);37.7;3.4;15.2;18.6;0.5
Madrid. El Goloso;28029-28036-28046;2017;10;28;Madrid;21.0 (00:00);15.8 (23:50);18.4;23 (14:50);9 (15:10);17.8;2.4;2.2;12;1.2
Madrid Aeropuerto;28055-28050-28033;2017;10;28;Madrid;23.1 (10:50);16.2 (15:00);19.7;68 (14:50);53 (14:50);23.8;2.6;8.3;12.5;0.4
Alcala de Henares;28022-28027-28037;2017;10;28;Madrid;25.0 (10:50);17.8 (22:40);21.4;54 (14:40);28 (14:50);2;0;0.4;1.4;0.2
Arganda del Rey;28051-28031-28052;2017;10;28;Madrid;19.2 (02:20);13.1 (15:20);16.2;44 (15:00);21 (15:00);13.5;0;3.4;8.7;1.4
Colmenar Viejo;28039-28038-28032;2017;10;28;Madrid;22.8 (00:00);16.6 (22:10);19.7;42 (14:40);21 (14:40);21.6;1.8;5.4;13.8;0.6
Madrid. Ciudad Universitaria;28011-28013-28005;2017;10;28;Madrid;22.9 (00:00);17.0 (23:40);19.9;0;0;13;0;4.2;7.4;1.4
Pozuelo de Alarcón;28030-28028-28026;2017;10;28;Madrid;23.6 (00:00);17.0 (20:30);20.3;55 (14:40);17 (14:40);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;10;28;Madrid;27.9 (14:10);18.8 (22:40);23.3;0;0;1;0;0;0.2;0.8
Tielmes;28002-28003-28043;2017;10;28;Madrid;14.2 (02:00);10.7 (14:50);12.4;36 (00:10);21 (00:50);43;7.4;8;27.2;0.4
Puerto Alto del León;28049-28054-28053;2017;10;28;Madrid;20.1 (00:00);14.8 (14:40);17.5;31 (13:00);18 (13:00);45.4;0.2;11.4;32.8;1
Alpedrete;28019-28014-28012;2017;10;28;Madrid;21.2 (02:30);14.1 (14:40);17.7;42 (14:30);15 (22:30);24.1;0;7.4;15;1.7
Torrelodones;28018-28010-28008;2017;10;28;Madrid;20.5 (00:00);14.3 (14:30);17.4;0;0;38.4;9;1.8;27.6;0
Rozas de Puerto Real;28017-28007;2017;10;28;Madrid;21.3 (00:30);15.6 (23:50);18.4;0;0;19.5;3.1;2;14.2;0.2
Robledo de Chavela;28016-28006;2017;10;28;Madrid;21.0 (00:00);15.9 (23:00);18.4;24 (15:20);15 (15:20);27.2;1.2;14.6;11.2;0.2
Valdemorillo;28015;2017;10;28;Madrid;21.0 (00:00);15.9 (23:00);18.4;24 (15:20);15 (15:20);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;10;29;Madrid;0;0;0;0;0;0;0.4;0;0;
Aranjuez;28025-28041-28054;2017;10;29;Madrid;26.1 (18:30);15.0 (08:00);20.6;27 (00:10);17 (00:10);0.7;0;0;0.7;0
Rascafría;28034-28035-28040;2017;10;29;Madrid;23.7 (16:40);10.3 (22:40);17;23 (19:20);9 (14:30);0;0;0;0;0
